Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2024-12-30,TCS.NS,4151.0,4199.2998046875,4112.0,4158.7998046875,4019.0009765625,1527169
2024-12-31,TCS.NS,4135.0,4139.9501953125,4032.050048828125,4094.800048828125,3957.152587890625,1555429
2025-01-01,TCS.NS,4094.39990234375,4134.0,4085.449951171875,4112.4501953125,3974.20947265625,763161
2025-01-02,TCS.NS,4120.0,4183.0,4096.9501953125,4175.75,4035.3818359375,1720835
2025-01-03,TCS.NS,4179.9501953125,4179.9501953125,4092.300048828125,4099.89990234375,3962.0810546875,1791953
2025-01-06,TCS.NS,4105.5,4149.64990234375,4066.39990234375,4095.0,3957.345947265625,2085593
2025-01-07,TCS.NS,4114.9501953125,4140.35009765625,4011.550048828125,4028.300048828125,3892.88818359375,2669054
2025-01-08,TCS.NS,4034.89990234375,4126.0,4017.75,4108.39990234375,3970.29541015625,2181277
2025-01-09,TCS.NS,4101.0,4137.75,4025.300048828125,4038.85009765625,3903.08349609375,2392472
2025-01-10,TCS.NS,4200.0,4297.0,4170.0,4265.64990234375,4122.25927734375,7894300
2025-01-13,TCS.NS,4245.0,4322.9501953125,4227.39990234375,4291.10009765625,4146.85400390625,4003771
2025-01-14,TCS.NS,4302.0,4313.89990234375,4219.0498046875,4233.0498046875,4090.7548828125,3441709
2025-01-15,TCS.NS,4218.0,4256.4501953125,4207.4501953125,4249.60009765625,4106.74951171875,1653474
2025-01-16,TCS.NS,4260.0,4294.0,4191.85009765625,4206.2998046875,4064.904541015625,2637705
2025-01-17,TCS.NS,4159.89990234375,4160.60009765625,4100.0498046875,4124.2998046875,4058.99951171875,1761466
2025-01-20,TCS.NS,4145.7998046875,4145.7998046875,4068.10009765625,4077.800048828125,4013.236083984375,1287799
2025-01-21,TCS.NS,4095.300048828125,4111.0,4030.0,4035.85009765625,3971.950439453125,1971591
2025-01-22,TCS.NS,4050.0,4163.14990234375,4044.199951171875,4156.60009765625,4090.78857421875,2409223
2025-01-23,TCS.NS,4168.0,4191.35009765625,4140.0498046875,4145.4501953125,4079.81494140625,1822998
2025-01-24,TCS.NS,4104.0,4178.0,4104.0,4152.35009765625,4086.60546875,1910099
2025-01-27,TCS.NS,4102.0,4156.35009765625,4041.050048828125,4065.14990234375,4000.7861328125,1551782
2025-01-28,TCS.NS,4070.800048828125,4102.0,4028.300048828125,4040.300048828125,3976.329833984375,2468272
2025-01-29,TCS.NS,4054.0,4107.85009765625,4054.0,4099.7998046875,4034.887451171875,1217089
2025-01-30,TCS.NS,4099.89990234375,4129.89990234375,4058.5,4100.0498046875,4035.133544921875,1531251
2025-01-31,TCS.NS,4110.0,4128.4501953125,4085.25,4112.39990234375,4047.2880859375,1492943
2025-02-01,TCS.NS,4113.0,4135.89990234375,4056.0,4073.14990234375,4008.65966796875,437172
2025-02-03,TCS.NS,4030.89990234375,4077.0,3998.699951171875,4068.64990234375,4004.230712890625,1265713
2025-02-04,TCS.NS,4083.699951171875,4118.85009765625,4066.050048828125,4107.0498046875,4042.022705078125,2547132
2025-02-05,TCS.NS,4150.0,4150.0,4076.0,4091.10009765625,4026.325439453125,1693912
2025-02-06,TCS.NS,4105.39990234375,4139.5,4051.550048828125,4082.75,4018.107421875,2284536
2025-02-07,TCS.NS,4090.0,4090.0,4008.0,4029.39990234375,3965.60205078125,1548940
2025-02-10,TCS.NS,4040.0,4052.0,4014.35009765625,4036.949951171875,3973.03271484375,1339511
2025-02-11,TCS.NS,4018.39990234375,4040.0,3955.0,3963.550048828125,3900.794921875,1810908
2025-02-12,TCS.NS,3971.10009765625,4021.75,3940.14990234375,3950.14990234375,3887.60693359375,1678002
2025-02-13,TCS.NS,3968.0,3984.449951171875,3902.25,3910.14990234375,3848.240234375,2277310
2025-02-14,TCS.NS,3925.0,3948.0,3900.0,3934.85009765625,3872.54931640625,1681975
2025-02-17,TCS.NS,3856.5,3934.0,3856.199951171875,3904.5,3842.6796875,1799806
2025-02-18,TCS.NS,3898.39990234375,3924.39990234375,3864.5,3873.199951171875,3811.875244140625,2149879
2025-02-19,TCS.NS,3872.199951171875,3874.949951171875,3768.14990234375,3784.10009765625,3724.186279296875,4366672
2025-02-20,TCS.NS,3761.5,3788.0,3751.300048828125,3779.39990234375,3719.560302734375,2888572
2025-02-21,TCS.NS,3776.10009765625,3817.0,3775.0,3786.0,3726.05615234375,1833931
2025-02-24,TCS.NS,3743.14990234375,3763.199951171875,3670.0,3675.60009765625,3617.404052734375,2508516
2025-02-25,TCS.NS,3625.0,3658.0,3621.25,3629.550048828125,3572.0830078125,4101954
2025-02-27,TCS.NS,3611.699951171875,3638.0,3600.699951171875,3612.550048828125,3555.352294921875,3823856
2025-02-28,TCS.NS,3584.949951171875,3600.0,3457.0,3483.25,3428.099609375,7085018
2025-03-03,TCS.NS,3485.0,3523.25,3476.14990234375,3493.050048828125,3437.744384765625,4990439
2025-03-04,TCS.NS,3474.0,3551.0,3464.300048828125,3532.050048828125,3476.126953125,2797737
2025-03-05,TCS.NS,3520.85009765625,3600.35009765625,3520.85009765625,3547.050048828125,3490.889404296875,2501894
2025-03-06,TCS.NS,3557.0,3609.449951171875,3536.10009765625,3601.60009765625,3544.575927734375,2786513
2025-03-07,TCS.NS,3600.0,3625.0,3574.39990234375,3611.199951171875,3554.0234375,2051315
2025-03-10,TCS.NS,3606.5,3622.10009765625,3582.60009765625,3589.64990234375,3532.814697265625,1004626
2025-03-11,TCS.NS,3558.0,3588.75,3537.64990234375,3575.300048828125,3518.69189453125,1995450
2025-03-12,TCS.NS,3565.0,3569.25,3486.85009765625,3506.199951171875,3450.68603515625,3174167
2025-03-13,TCS.NS,3502.300048828125,3524.300048828125,3484.10009765625,3511.050048828125,3455.459228515625,1693004
2025-03-17,TCS.NS,3489.0,3530.449951171875,3477.35009765625,3497.699951171875,3442.320556640625,2690906
2025-03-18,TCS.NS,3497.699951171875,3497.699951171875,3497.699951171875,3497.699951171875,3442.320556640625,0
2025-03-19,TCS.NS,3547.0,3547.0,3462.75,3497.10009765625,3441.730224609375,3051244
2025-03-20,TCS.NS,3512.0,3578.949951171875,3512.0,3563.14990234375,3506.734375,2845192
2025-03-21,TCS.NS,3475.0,3616.25,3465.0,3578.10009765625,3521.44775390625,4161925
2025-03-24,TCS.NS,3600.0,3649.75,3566.60009765625,3628.949951171875,3571.492431640625,1834751
2025-03-25,TCS.NS,3645.0,3710.0,3638.0,3657.75,3599.836669921875,3135390
2025-03-26,TCS.NS,3647.75,3680.5,3625.85009765625,3635.800048828125,3578.234375,1734499
2025-03-27,TCS.NS,3614.85009765625,3663.0,3610.5,3651.199951171875,3593.39013671875,2528474
2025-03-28,TCS.NS,3651.0,3660.949951171875,3591.89990234375,3606.14990234375,3549.053466796875,2051919
2025-04-01,TCS.NS,3572.699951171875,3584.0,3525.0,3550.800048828125,3494.579833984375,2618493
2025-04-02,TCS.NS,3544.0,3564.10009765625,3530.050048828125,3543.949951171875,3487.838134765625,1764313
2025-04-03,TCS.NS,3491.0,3502.0,3396.14990234375,3403.14990234375,3349.267333984375,4537821
2025-04-04,TCS.NS,3362.60009765625,3399.64990234375,3295.5,3299.39990234375,3247.160400390625,5317367
2025-04-07,TCS.NS,3100.0,3291.39990234375,3056.050048828125,3274.050048828125,3222.2119140625,6623955
2025-04-08,TCS.NS,3302.050048828125,3349.0,3255.300048828125,3292.949951171875,3240.8125,5557558
2025-04-09,TCS.NS,3260.550048828125,3270.0,3212.050048828125,3246.60009765625,3195.1962890625,2990265
2025-04-11,TCS.NS,3289.550048828125,3298.949951171875,3206.0,3231.5,3180.33544921875,7108961
2025-04-15,TCS.NS,3314.39990234375,3314.39990234375,3238.60009765625,3248.199951171875,3196.77099609375,3512160
2025-04-16,TCS.NS,3248.199951171875,3278.10009765625,3229.0,3273.800048828125,3221.9658203125,2384391
2025-04-17,TCS.NS,3245.5,3303.60009765625,3218.0,3298.89990234375,3246.668212890625,2932346
2025-04-21,TCS.NS,3290.10009765625,3354.0,3284.10009765625,3321.60009765625,3269.009033203125,2432946
2025-04-22,TCS.NS,3322.60009765625,3333.89990234375,3295.0,3314.39990234375,3261.9228515625,2710498
2025-04-23,TCS.NS,3365.0,3420.89990234375,3337.300048828125,3413.0,3358.9619140625,3543923
2025-04-24,TCS.NS,3401.10009765625,3412.5,3387.699951171875,3401.60009765625,3347.742431640625,2252175
2025-04-25,TCS.NS,3420.0,3477.800048828125,3405.0,3448.0,3393.40771484375,2742991
2025-04-28,TCS.NS,3435.0,3457.800048828125,3405.0,3443.5,3388.978759765625,1593296
2025-04-29,TCS.NS,3455.0,3495.0,3430.39990234375,3472.5,3417.519775390625,1578332
2025-04-30,TCS.NS,3472.0,3509.89990234375,3366.0,3453.699951171875,3399.017333984375,2809332
2025-05-02,TCS.NS,3472.0,3491.5,3420.0,3431.0,3376.676513671875,1721761
2025-05-05,TCS.NS,3450.0,3504.5,3446.39990234375,3454.300048828125,3399.60791015625,1284443
2025-05-06,TCS.NS,3460.0,3473.0,3437.0,3460.0,3405.2177734375,1324763
2025-05-07,TCS.NS,3420.60009765625,3459.5,3420.60009765625,3445.10009765625,3390.5537109375,1477128
2025-05-08,TCS.NS,3448.0,3477.0,3428.699951171875,3448.89990234375,3394.293212890625,2543591
2025-05-09,TCS.NS,3399.0,3446.199951171875,3398.10009765625,3440.300048828125,3385.82958984375,2531757
2025-05-12,TCS.NS,3505.0,3630.5,3502.199951171875,3620.39990234375,3563.07763671875,2228678
2025-05-13,TCS.NS,3620.39990234375,3623.0,3510.5,3515.0,3459.3466796875,3062887
2025-05-14,TCS.NS,3521.0,3561.0,3508.60009765625,3548.699951171875,3492.51318359375,2119499
2025-05-15,TCS.NS,3564.0,3600.0,3514.10009765625,3579.89990234375,3523.218994140625,3548330
2025-05-16,TCS.NS,3593.89990234375,3593.89990234375,3546.10009765625,3561.300048828125,3504.913818359375,1666727
2025-05-19,TCS.NS,3550.0,3550.0,3503.699951171875,3518.800048828125,3463.086669921875,2537377
2025-05-20,TCS.NS,3531.800048828125,3558.0,3494.0,3498.300048828125,3442.911376953125,2038374
2025-05-21,TCS.NS,3508.0,3537.0,3498.300048828125,3525.800048828125,3469.9755859375,1440153
2025-05-22,TCS.NS,3495.0,3497.800048828125,3451.300048828125,3477.0,3421.9482421875,2034383
2025-05-23,TCS.NS,3477.0,3535.0,3465.60009765625,3514.60009765625,3458.953125,1274331
2025-05-26,TCS.NS,3521.0,3545.0,3510.10009765625,3537.300048828125,3481.293701171875,967470
2025-05-27,TCS.NS,3532.0,3540.0,3483.10009765625,3498.699951171875,3443.3046875,2467680
2025-05-28,TCS.NS,3520.0,3529.0,3493.0,3497.699951171875,3442.320556640625,1222933
2025-05-29,TCS.NS,3504.699951171875,3532.5,3486.5,3498.10009765625,3442.71435546875,3188072
2025-05-30,TCS.NS,3490.0,3506.699951171875,3453.10009765625,3463.39990234375,3408.563720703125,3404365
2025-06-02,TCS.NS,3450.0,3460.0,3418.60009765625,3449.800048828125,3395.17919921875,1877585
2025-06-03,TCS.NS,3446.0,3473.5,3400.5,3405.199951171875,3351.28515625,2848125
2025-06-04,TCS.NS,3389.0,3394.800048828125,3370.0,3380.89990234375,3356.94482421875,2544807
2025-06-05,TCS.NS,3409.0,3409.0,3363.699951171875,3371.10009765625,3347.21435546875,3584683
2025-06-06,TCS.NS,3371.10009765625,3390.89990234375,3358.699951171875,3384.199951171875,3360.221435546875,2070390
2025-06-09,TCS.NS,3400.0,3434.0,3390.89990234375,3421.89990234375,3397.654296875,1718678
2025-06-10,TCS.NS,3440.0,3485.800048828125,3423.199951171875,3462.89990234375,3438.36376953125,2419874
2025-06-11,TCS.NS,3470.0,3489.0,3449.10009765625,3471.89990234375,3447.300048828125,2847013
2025-06-12,TCS.NS,3471.89990234375,3474.699951171875,3423.199951171875,3434.199951171875,3409.8671875,4060134
2025-06-13,TCS.NS,3393.199951171875,3450.5,3393.199951171875,3445.699951171875,3421.28564453125,2178493
2025-06-16,TCS.NS,3440.0,3509.0,3426.199951171875,3496.300048828125,3471.527099609375,1934088
2025-06-17,TCS.NS,3510.0,3520.0,3488.10009765625,3515.300048828125,3490.392578125,2111940
2025-06-18,TCS.NS,3519.10009765625,3538.0,3443.10009765625,3451.39990234375,3426.9453125,2696327
2025-06-19,TCS.NS,3450.0,3451.0,3413.0,3424.0,3399.739501953125,2672768
2025-06-20,TCS.NS,3425.0,3446.300048828125,3410.89990234375,3435.699951171875,3411.3564453125,2351248
2025-06-23,TCS.NS,3415.0,3425.0,3370.0,3393.60009765625,3369.554931640625,3123421
2025-06-24,TCS.NS,3434.60009765625,3442.10009765625,3382.0,3390.39990234375,3366.37744140625,3403048
2025-06-25,TCS.NS,3407.300048828125,3450.0,3400.0,3444.800048828125,3420.39208984375,1757699
2025-06-26,TCS.NS,3444.800048828125,3451.39990234375,3415.300048828125,3441.800048828125,3417.413330078125,2879106
2025-06-27,TCS.NS,3455.0,3466.39990234375,3431.0,3441.10009765625,3416.718505859375,1778433
2025-06-30,TCS.NS,3439.89990234375,3464.89990234375,3430.0,3462.0,3437.469970703125,1468351
2025-07-01,TCS.NS,3455.0,3485.0,3413.5,3429.699951171875,3405.39892578125,2375183
2025-07-02,TCS.NS,3487.199951171875,3489.89990234375,3420.0,3423.300048828125,3399.044189453125,3090585
2025-07-03,TCS.NS,3430.0,3435.300048828125,3397.60009765625,3400.800048828125,3376.703857421875,2531870
2025-07-04,TCS.NS,3408.0,3427.0,3390.10009765625,3419.800048828125,3395.5693359375,1109320
2025-07-07,TCS.NS,3418.300048828125,3426.10009765625,3408.39990234375,3411.699951171875,3387.526611328125,1639174
2025-07-08,TCS.NS,3405.0,3425.0,3393.39990234375,3406.199951171875,3382.0654296875,2325242
2025-07-09,TCS.NS,3410.0,3414.0,3367.0,3383.800048828125,3359.824462890625,2034938
2025-07-10,TCS.NS,3380.0,3399.0,3356.0,3382.0,3358.037109375,3035012
2025-07-11,TCS.NS,3299.89990234375,3335.0,3261.10009765625,3266.0,3242.859130859375,7635550
2025-07-14,TCS.NS,3266.0,3272.0,3200.0,3222.699951171875,3199.86572265625,3924009
2025-07-15,TCS.NS,3206.0,3259.39990234375,3206.0,3252.300048828125,3229.256103515625,2590889
2025-07-16,TCS.NS,3227.0,3244.89990234375,3220.60009765625,3233.10009765625,3221.08642578125,2540733
2025-07-17,TCS.NS,3224.10009765625,3242.0,3204.10009765625,3209.199951171875,3197.275146484375,2947640
2025-07-18,TCS.NS,3225.0,3228.800048828125,3187.0,3189.89990234375,3178.046875,3432645
2025-07-21,TCS.NS,3190.0,3197.60009765625,3152.0,3158.199951171875,3146.464599609375,3844346
2025-07-22,TCS.NS,3159.60009765625,3180.10009765625,3154.60009765625,3159.60009765625,3147.859619140625,3198036
2025-07-23,TCS.NS,3159.60009765625,3182.0,3157.60009765625,3179.10009765625,3167.287109375,1922875
2025-07-24,TCS.NS,3165.10009765625,3173.699951171875,3140.0,3148.0,3136.302734375,2934778
2025-07-25,TCS.NS,3140.0,3156.89990234375,3125.60009765625,3135.800048828125,3124.14794921875,2568917
2025-07-28,TCS.NS,3110.0,3118.0,3069.89990234375,3079.300048828125,3067.85791015625,3374473
2025-07-29,TCS.NS,3060.0,3074.0,3041.199951171875,3056.0,3044.64453125,4785312
2025-07-30,TCS.NS,3060.0,3069.0,3047.199951171875,3053.60009765625,3042.25341796875,2880121
2025-07-31,TCS.NS,3041.699951171875,3059.800048828125,3015.0,3036.800048828125,3025.515869140625,2968371
2025-08-01,TCS.NS,3029.89990234375,3036.800048828125,3000.0,3003.0,2991.84130859375,2053847
2025-08-04,TCS.NS,3009.10009765625,3079.39990234375,2991.60009765625,3074.39990234375,3062.97607421875,2519252
2025-08-05,TCS.NS,3074.39990234375,3077.5,3042.0,3063.89990234375,3052.51513671875,1927996
2025-08-06,TCS.NS,3063.0,3066.800048828125,3026.0,3032.300048828125,3021.032470703125,1487081
2025-08-07,TCS.NS,3016.0,3051.60009765625,3010.89990234375,3047.0,3035.677978515625,2543076
2025-08-08,TCS.NS,3048.10009765625,3059.800048828125,3025.0,3036.39990234375,3025.1171875,2762140
2025-08-11,TCS.NS,3036.39990234375,3049.89990234375,3021.300048828125,3040.800048828125,3029.5009765625,1884215
2025-08-12,TCS.NS,3041.0,3096.39990234375,3026.89990234375,3035.39990234375,3024.120849609375,3358232
2025-08-13,TCS.NS,3036.10009765625,3044.39990234375,3028.60009765625,3036.199951171875,3024.91796875,2148166
2025-08-14,TCS.NS,3034.0,3055.89990234375,3019.10009765625,3022.300048828125,3011.06982421875,3342174
2025-08-18,TCS.NS,3046.5,3049.0,3003.39990234375,3011.199951171875,3000.010986328125,2945609
2025-08-19,TCS.NS,3011.199951171875,3025.0,3011.10009765625,3016.199951171875,3004.992431640625,2650784
2025-08-20,TCS.NS,3010.89990234375,3103.39990234375,3010.89990234375,3098.60009765625,3087.086181640625,4952358
2025-08-21,TCS.NS,3130.0,3130.0,3083.10009765625,3102.60009765625,3091.071533203125,3230726
2025-08-22,TCS.NS,3086.0,3095.699951171875,3050.0,3054.0,3042.65185546875,1593791
2025-08-25,TCS.NS,3087.300048828125,3152.0,3077.10009765625,3140.60009765625,3128.93017578125,3448370
2025-08-26,TCS.NS,3129.0,3162.0,3120.0,3157.199951171875,3145.468505859375,5522097
2025-08-28,TCS.NS,3145.0,3146.5,3086.5,3093.699951171875,3082.204345703125,3116051
2025-08-29,TCS.NS,3093.0,3115.0,3077.199951171875,3084.699951171875,3073.23779296875,2271789
2025-09-01,TCS.NS,3090.0,3131.10009765625,3090.0,3112.60009765625,3101.0341796875,1246862
2025-09-02,TCS.NS,3121.10009765625,3155.0,3103.10009765625,3111.5,3099.938232421875,2185229
2025-09-03,TCS.NS,3129.89990234375,3141.89990234375,3088.0,3097.5,3085.990234375,1799774
2025-09-04,TCS.NS,3116.0,3118.0,3090.800048828125,3095.699951171875,3084.197021484375,1481391
2025-09-05,TCS.NS,3097.10009765625,3103.39990234375,3028.60009765625,3048.300048828125,3036.97314453125,2802055
2025-09-08,TCS.NS,3050.0,3064.89990234375,3016.0,3019.0,3007.781982421875,2626187
2025-09-09,TCS.NS,3032.10009765625,3060.0,3030.800048828125,3049.39990234375,3038.06884765625,2489301
2025-09-10,TCS.NS,3056.39990234375,3122.699951171875,3053.39990234375,3110.0,3098.44384765625,2079428
2025-09-11,TCS.NS,3139.0,3139.0,3110.10009765625,3124.199951171875,3112.591064453125,2263446
2025-09-12,TCS.NS,3144.0,3148.699951171875,3121.0,3133.39990234375,3121.7568359375,1447167
2025-09-15,TCS.NS,3134.0,3134.0,3096.0,3111.89990234375,3100.336669921875,1732539
2025-09-16,TCS.NS,3128.0,3150.0,3109.10009765625,3145.699951171875,3134.01123046875,2573429
2025-09-17,TCS.NS,3152.0,3182.39990234375,3142.39990234375,3172.800048828125,3161.010498046875,2418271
2025-09-18,TCS.NS,3185.0,3203.0,3161.39990234375,3176.699951171875,3164.89599609375,2633138
2025-09-19,TCS.NS,3170.0,3180.5,3144.0,3169.199951171875,3157.423828125,4901694
2025-09-22,TCS.NS,3095.0,3106.89990234375,3065.0,3073.800048828125,3062.37841796875,3634901
2025-09-23,TCS.NS,3070.0,3080.699951171875,3052.0,3062.39990234375,3051.0205078125,3177741
2025-09-24,TCS.NS,3050.0,3057.0,3033.0,3035.39990234375,3024.120849609375,1625714
2025-09-25,TCS.NS,3022.0,3029.60009765625,2951.0,2957.39990234375,2946.41064453125,4974361
2025-09-26,TCS.NS,2941.0,2954.800048828125,2891.300048828125,2899.10009765625,2888.32763671875,3934636
2025-09-29,TCS.NS,2916.0,2929.300048828125,2894.0,2896.10009765625,2885.338623046875,3110035
2025-09-30,TCS.NS,2911.0,2915.300048828125,2885.10009765625,2888.39990234375,2877.667236328125,2253458
2025-10-01,TCS.NS,2891.0,2924.800048828125,2866.60009765625,2914.199951171875,2903.371337890625,1952902
2025-10-03,TCS.NS,2924.0,2924.0,2891.10009765625,2901.89990234375,2891.116943359375,2899519
2025-10-06,TCS.NS,2902.0,2993.60009765625,2895.60009765625,2988.39990234375,2977.295654296875,2112774
2025-10-07,TCS.NS,2995.0,3004.5,2955.5,2973.699951171875,2962.650146484375,3062943
2025-10-08,TCS.NS,2975.0,3043.0,2968.0,3027.199951171875,3015.951416015625,4121889
2025-10-09,TCS.NS,3034.0,3066.0,3020.0,3061.699951171875,3050.3232421875,3211304
2025-10-10,TCS.NS,3050.0,3070.0,3006.89990234375,3028.300048828125,3017.04736328125,8817365
2025-10-13,TCS.NS,3027.0,3035.5,2998.199951171875,3007.199951171875,2996.02587890625,2866865
2025-10-14,TCS.NS,3021.0,3027.199951171875,2955.5,2960.300048828125,2949.300048828125,3611416
2025-10-15,TCS.NS,2971.0,2979.699951171875,2951.0,2969.800048828125,2969.800048828125,4282226
2025-10-16,TCS.NS,2969.89990234375,2975.0,2943.10009765625,2970.699951171875,2970.699951171875,3250332
2024-10-17,INFY.NS,1935.199951171875,1978.0,1930.1500244140625,1968.0999755859375,1918.9434814453125,8162822
2024-10-18,INFY.NS,1893.800048828125,1936.8499755859375,1869.25,1879.5999755859375,1832.6539306640625,10526196
2024-10-21,INFY.NS,1891.0999755859375,1898.800048828125,1838.0,1852.75,1806.474609375,4654601
2024-10-22,INFY.NS,1858.199951171875,1877.800048828125,1846.949951171875,1851.5999755859375,1805.3531494140625,4125240
2024-10-23,INFY.NS,1845.25,1886.0,1844.0,1873.4000244140625,1826.60888671875,4311910
2024-10-24,INFY.NS,1861.4000244140625,1884.0,1860.0,1863.3499755859375,1816.809814453125,2906475
2024-10-25,INFY.NS,1863.449951171875,1876.3499755859375,1846.4000244140625,1862.050048828125,1815.5423583984375,4689120
2024-10-28,INFY.NS,1859.699951171875,1881.9000244140625,1857.0,1865.3499755859375,1818.7598876953125,7018940
2024-10-29,INFY.NS,1846.0,1851.5999755859375,1829.0,1839.300048828125,1813.7799072265625,4621252
2024-10-30,INFY.NS,1832.0,1839.0,1796.3499755859375,1802.0999755859375,1777.0960693359375,5919715
2024-10-31,INFY.NS,1787.9000244140625,1787.9000244140625,1746.5,1757.25,1732.868408203125,7395236
2024-11-01,INFY.NS,1764.5,1766.0,1752.050048828125,1760.8499755859375,1736.4183349609375,371966
2024-11-04,INFY.NS,1724.5,1767.0,1718.0,1763.6500244140625,1739.1795654296875,7336722
2024-11-05,INFY.NS,1760.0,1768.449951171875,1745.0,1754.199951171875,1729.860595703125,3160880
